,Date,City,State,Country,Shape,Duration,Summary,Posted,Images
0,9/30/22 22:51,Stevens Point,WI,USA,Disk,Several minutes & nights.,Shifting lights around disk with dome.,10/8/22,Yes
1,9/30/22 21:50,Lawrenceville,GA,USA,Light,9:50pm- 12:50am,Bright star like light pulsating and moving around erratically,10/8/22,Yes
2,9/30/22 21:00,Grand junction,CO,USA,Light,4 mins,Seen light come out of the clouds,12/22/22,
3,9/30/22 20:48,West valley city,UT,USA,Disk,"2 mins, 855pm 1 min, 9.",Caught on ring camera,10/8/22,
4,9/30/22 20:36,Flora,IL,USA,Circle,About 2 mins,They were little balls of bright orange light traveling signal file in a line,12/22/22,Yes
5,9/30/22 20:10,victoria,BC,Canada,Circle,approx. 10 min.,"long line of lights following each other, but not like pics from Space x photos these werte seperate white lights , no solid line !",10/8/22,
6,9/30/22 19:55,Lafayette,TN,USA,Star,It is still there,It was a red and white flashing light that was moving ever so slightly very fast.,10/8/22,
7,9/30/22 19:22,Cave City,AR,USA,Light,Several seconds,A very bright moving object that disappeared once observed.,10/8/22,
8,9/30/22 01:47,San Francisco,CA,USA,Circle,More than 15 minutes,"Object was at location for many minutes, it moved from its original location quickly back and forth with incredible speed",10/8/22,Yes
9,9/30/22 00:30,"New Miami, Ohio (Hamilton Ohio)",OH,USA,Sphere,Has not disappeared,"There were 2 consistent visible spheres. 1 was lower and glowing and flashing red, the other was white and moving frequently",10/8/22,Yes
10,9/29/22 23:12,nana District,Chongqing,China,Light,one second,"Like a string, a yellow or maybe orange light continue about one second",10/8/22,
11,9/29/22 21:50,Chatsworth,CA,USA,Unknown,,UFO,10/8/22,
12,9/29/22 21:00,Iowa City,IA,USA,Other,30 - 40 seconds,I barely visible dark boomerang glided across the sky noiselessly. No lights.,10/8/22,
13,9/29/22 20:55,Canyon Country,CA,USA,Triangle,20 to 25 seconds,"V shaped silent craft traveling west to east about 500 feet above with 12 to 14 white lights in the V shaped, pointed front formation.",10/8/22,
14,9/29/22 20:29,Louisville,TN,USA,Cigar,105,Security camera footage of probe or craft looking in house all doors and drawers were also pulled open and a cat is missing from inside,12/22/22,
15,9/29/22 19:41,Scottsdale,AZ,USA,Light,10-15 min,Red & Green bright lights hovering and then moving in various directions at rapid and then slow pace,12/22/22,
16,9/29/22 18:45,west hamlin,WV,USA,Circle,30-45 minutes,several ufo/uap seen in the south western sky from my location by 3 whitnesses. white circle shape flying objects that disappeared.,10/8/22,
17,9/29/22 13:50,Seal Beach,CA,USA,Rectangle,About 1 minute,Taking video of an airplane with I noticed something in background,10/8/22,
18,9/29/22 10:31,Tucson,AZ,USA,Diamond,8 Minutes,Cube Diamond UFO,10/8/22,Yes
19,9/29/22 10:12,Denver,CO,USA,Sphere,1 minute,Looked at the sky from my balcony,10/8/22,Yes
20,9/29/22 09:59,Laveen,AZ,USA,Changing,20 to 30 minutes,Appeared to have a cloaking mechanism,12/22/22,Yes
21,9/29/22 07:45,Leland,MS,USA,Cylinder,5 minutes,"saw 1 very brite ufo: appeared to be red laser beams being shot at it from below it, ufo disappeared. 2nd bigger brighter ufo came.",10/8/22,
22,9/29/22 03:20,Baraboo,WI,USA,Light,Around 30 minutes,Unexplained lights and formations,10/8/22,
23,9/29/22 01:37,Tulsa,OK,USA,Cylinder,Night,With night security cameras,10/8/22,
24,9/28/22 23:10,Quincy,CA,USA,Triangle,10-15 seconds,"Extremely fast moving, dimly lit, triangular shaped object in sky.",10/8/22,
25,9/28/22 21:15,wichita falls,TX,USA,Unknown,1.5 hours,Went out to see Neptune. I saw strange formation of lights in the west. Visible with naked eye. More details with binoculars.,10/8/22,
26,9/28/22 20:30,Jacksonville,FL,USA,Other,3 minutes,Unusual and perfectly quiet unknown object with pink/red faint lights,10/8/22,
27,9/28/22 05:55,Las Cruces,NM,USA,Star,Less than 1 minute,Was looking South + was astonished to see an object 4-5 times the size of Jupiter in AM sky it was an orangish 20 degrees above horizon,10/8/22,
28,9/27/22 23:30,Crystal Lake,IL,USA,Circle,2 seconds,"I saw a red circular orb that was moving slowly, then suddenly shot into the night sky",10/8/22,Yes
29,9/27/22 23:00,Grande Prairie,AB,Canada,Rectangle,About 5 minutes,Horizontal rectangle looked like 2 stacked red horizontal lines in sky didn’t move then just vanished,12/22/22,
30,9/27/22 22:00,Otisfield,ME,USA,Sphere,3 seconds,"Saw a very bright light cross the sky completely from east to west at very high speed, keeping its luminosity the same the entire time",10/8/22,
31,9/27/22 21:40,Just west of Edmonton,AB,Canada,Circle,I watched it for 10 min.,It was a half ring of white and red lights. It was stationary and the lights were alternating in no particular order.,10/8/22,
32,9/27/22 21:15,Caledonia,WI,USA,Oval,Two to three minutes.,"I witnessed what appeared to be an appearance of stationary oval disc, with a red glow underneath, at night on a main county highway.",10/8/22,
33,9/27/22 20:40,Killeen,TX,USA,Triangle,May 13 or 14 minutes,"6 came in view one then another, straight path S/E to N/W red/yellow glow, at a distance they at times seem to disappear and return.",10/8/22,Yes
34,9/27/22 12:15,New Wilmington,null,,Disk,1 minutes,Soundless saucer flys overhead,10/8/22,Yes
35,9/27/22 07:41,Eugene,MO,USA,Cylinder,10 seconds,Motionless Tic Tac,10/8/22,
36,9/27/22 04:45,Scottsdale,AZ,USA,Star,10-15 minutes,Slowly moving low and large star shape craft was observed and watched till it passed overhead.followed by another,10/8/22,
37,9/26/22 23:20,Spring,TX,USA,Unknown,5 minutes,I saw a low flying V shape craft with 5 lights on the underside fly over me in the backyard. The lights weren't on.,10/8/22,Yes
38,9/26/22 22:58,Clyde,NC,USA,Fireball,30 seconds,It was a bright green round glowing object falling very slowly then disappeared behind a ridge line.,10/8/22,
39,9/26/22 22:50,Portland,OR,USA,Light,6 seconds,Large round very bright ball of light moving slow and very low. I watched it for about 6 seconds before it just vanished.,10/8/22,
40,9/26/22 22:00,Myrtle beach,SC,USA,Circle,55 seconds,I seen a red flashing object hovering back and forth,12/22/22,
41,9/26/22 21:40,East stroudsburg,PA,USA,Changing,Over an hour at least,Craft seemed suspended in air upon video recording craft moved erratically in different directions keeping to the same area changing sh,10/8/22,
42,9/26/22 21:40,Pottstown,PA,USA,Sphere,3 minutes,Orange Orbs,10/8/22,
43,9/26/22 20:30,Nipomo,CA,USA,Light,1 min,Moved faster than anything man made,10/8/22,
44,9/26/22 20:14,Benton,LA,USA,Light,Just over a minute,Watched craft fly silently several thousand feet up. Ball of light stopped then continued,10/8/22,
45,9/26/22 20:09,Paso Robles,CA,USA,Light,20 minutes,Distant lights dispersing from a star,10/8/22,
46,9/26/22 20:00,Paso Robles,CA,USA,Changing,30-45min,Big Dipper ufo sighting,12/22/22,
47,9/26/22 19:47,Espanola (Medical Lake area),WA,USA,Other,1 minute,"A UFO like a long train shaped like a hot dog with windows with white solid lights, going slow, with no sound.",10/8/22,Yes
48,9/26/22 18:56,Alamosa,CO,USA,Oval,60 seconds,Silent white oval hovering above house,10/8/22,
49,9/26/22 17:20,Lake Lynn,PA,USA,Changing,3-5 seconds,Light moving across treetops,10/8/22,
50,9/26/22 07:10,La Crosse,WI,USA,Rectangle,1 minute,"This is the second time I have seen this object, in the same location, about a year's time apart.",10/8/22,
51,9/26/22 05:58,Sacramento,CA,USA,Triangle,3-5 seconds,Triangular craft with round white lights flying low due east over Sacramento,10/8/22,Yes
52,9/26/22 05:05,West Plains,MO,USA,Oval,8 months,"Sighting first in Rolla, with the extra-terrestrial life following me to St. Charles and West Plains, Mo.",10/8/22,
53,9/26/22 01:42,Bartlett,TX,USA,Circle,10 or so minutes,"Colorful blinking, a quick flash, hearing them on the ground",10/8/22,Yes
54,9/26/22 01:00,Surprise,AZ,USA,Star,Within seconds to a minut,Star counterclockwise wise circling and burst if light,10/8/22,
55,9/25/22 22:46,Tacoma,WA,USA,Disk,Several minutes,Spinning UFO,10/8/22,Yes
56,9/25/22 22:33,Thornton,CO,USA,Oval,Maybe 5 seconds,"It looked like a cloud shaped like 1/2 an oval, high up but much larger than anything that is man made.",10/8/22,
57,9/25/22 21:52,Roseburg,OR,USA,Circle,5 minutes over my head,It hovered over my head about 100 ft,10/8/22,
58,9/25/22 21:45,Riverview,FL,USA,Circle,thru just before dawn,Traveled straight from the East slowly (7hr trek) to the West. S.of Lakeland to S. of Tampa - visual 9:30 to 4:30 last observation.,10/8/22,
59,9/25/22 21:15,Dugger,IN,USA,Light,,"I saw a straight line of lights, they started moving counter clockwise slowly rotating and slowly started disappearing",10/8/22,
60,9/25/22 20:30,Sebastopol,CA,USA,Rectangle,6-8 seconds,"a silent, dark, rectangular flying object",10/8/22,
61,9/25/22 20:20,Saint Mary,MO,USA,Disk,2 minutes,We saw a long disk shaped thing flying through the sky.,12/22/22,
62,9/25/22 19:57,Shawboro,NC,USA,Circle,1 min,Caught on security cameras on my RV,10/8/22,Yes
63,9/25/22 19:50,Camden,NJ,USA,Formation,A couple minutes or more,"My husband & I saw an unusual light formation as we drove over the BF Bridge. We could not stop, I took video from the passenger seat",10/8/22,Yes
64,9/25/22 19:20,Philadelphia,PA,USA,Fireball,3 minutes,It looked like a shooting start but unlike a shooting stars it just kept flying really fast in a certain direction.,10/8/22,
65,9/25/22 18:20,Bellaire,TX,USA,Changing,20-30 minutes,"What I thought was a plane with flashing lights slowed to hover then released small red & blue lights, then slowly moved back south.",10/8/22,Yes
66,9/25/22 13:45,Anacortes,WA,USA,Cylinder,15 seconds,"Tic-toc shape, transparent / glowing white, traveling between + or -, 500 to 1000 mph. from north to south in direction.",10/8/22,
67,9/25/22 10:56,Arlington,VA,USA,Disk,1-2 minutes,Saw something flying in the air that did not look like an airplane or any other craft I am familiar with.,10/8/22,
68,9/25/22 00:46,Lancaster,PA,USA,Oval,8-10 seconds first time,Lights were oval moving in every direction above me,10/8/22,
69,9/24/22 23:56,Palm Coast,FL,USA,Circle,Still there.,"Movment swift, side to side. So bright that although no other stars are visible, the item is. Does not move in a line as a plane woould",10/8/22,
70,9/24/22 22:00,Renton,WA,USA,Triangle,approximately 5 -6 mins,We viewed a triangle shaped craft. it lingered for about 5-6 mins. It was not like the Starlink videos I have viewed,10/8/22,
71,9/24/22 21:40,Warwick,RI,USA,Unknown,45-60 seconds,A string of lights 4 in a line 1 off center moving in a snake like way up and down low in the sky.,10/8/22,
72,9/24/22 21:30,Concrete,WA,USA,Formation,5 mins.,Line of lights very bright 20 plus,10/8/22,
73,9/24/22 21:30,tacoma,WA,USA,Light,20+ flying objects,Looks like star link but not to far spaced out flying in unison in atmosphere must have been reflecting off sun.,10/8/22,
74,9/24/22 21:27,Bellingham,WA,USA,Formation,40 seconds,"Managed to get my church friends to look at stars for scientific talk. Then as i gave up, lights appeared in the sky blinking.",10/8/22,Yes
75,9/24/22 21:15,Morris,AL,USA,Rectangle,2 mins,Long rectangular craft with white uniform lights.,10/8/22,
76,9/24/22 21:04,Resaca,GA,USA,Other,1.5 hours,4 stationary with flashing lights,12/22/22,
77,9/24/22 21:00,Covington,WA,USA,Circle,3 minutes,Low slow glowing NSYNC objects out of this worlds scope of reason,10/8/22,
78,9/24/22 20:35,Excelsior springs,MO,USA,Cylinder,10-15 seconds,Cylinder object,10/8/22,
79,9/24/22 20:28,Little Egg Harbor,NJ,USA,Circle,Maybe an hour or less,"After seeing Space X in the sky, we then saw something in the sky. Thought it was a drone, star, cost guard but it wasn’t like that.",10/8/22,
80,9/24/22 20:15,Pottersville,NY,USA,Light,30 - 45 seconds,"Looking south, saw a large bright white unblinking light moving east straight horizontal with a large spray of light trailed behind.",10/8/22,
81,9/24/22 20:10,Vernon,CT,USA,Unknown,3,Looked like a spotlight but mot attaches to anything.,10/8/22,
82,9/24/22 20:00,Wildwood,NJ,USA,Sphere,20-30 seconds,Please Distant item went across the night clear night sky over the Atlantic. A white foggy cone or park shape trail South to north.,10/8/22,
83,9/24/22 19:50,Dover,DE,USA,Triangle,1 minute,Saw craft with bright triangle light trail moving slowly,10/8/22,Yes
84,9/24/22 19:46,PENN township,PA,USA,Unknown,5 minutes,Saw brighter than normal light scanning the sky.,10/8/22,
85,9/24/22 19:45,Fredericksburg,VA,USA,Other,3 minutes,I saw a bright light in the sky that looked like a giant flashlight that was moving in a backwards direction-,10/8/22,
86,9/24/22 19:42,west milford,NJ,USA,Unknown,30 seconds,bright ball of light gliding across sky leaving a glowing trail- sky totally clear  ((NUFORC:  Space X launch from Cape Canaveral. PD)),10/8/22,
87,9/24/22 19:42,Marlborough,MA,USA,Other,45 seconds,"On the highway, I-495 south a bright dot had a giant come light trail on the left. After 45 seconds it zoomed, disappears and leave’s",10/8/22,
88,9/24/22 19:41,Warminster,PA,USA,Light,2.5 minutes,Bright light moving at a high rate of speed with a bright trail behind it. Watched it for almost 3 minutes then it faded,10/8/22,Yes
89,9/24/22 19:41,Summit,NJ,USA,Cone,3 mins,While driving saw fast moving triangular shaped with lights in back,10/8/22,Yes
90,9/24/22 19:40,Hamilton,NJ,USA,Light,A few minutes,See from the front of my house,10/8/22,Yes
91,9/24/22 19:40,Swedesboro,NJ,USA,Fireball,4 mins,Bright white light slowly moved across the sky with a bright white trail and eventually fizzed out,10/8/22,
92,9/24/22 19:40,Silver Spring,MD,USA,Cone,30 seconds,"Looked like a comet, pretty bright",10/8/22,Yes
93,9/24/22 19:40,Ellicott city,MD,USA,Triangle,20 seconds,Bright triangle light,10/8/22,
94,9/24/22 19:40,Townsend,MA,USA,Light,2 minutes approx,Small circular light traveling through the sky leaving wide exhaust trail,10/8/22,
95,9/24/22 19:40,Virginia Beach,VA,USA,Delta,1-2 minutes,Vanishing Flying Object,10/8/22,Yes
96,9/24/22 19:40,Tinton Falls,NJ,USA,Light,1.5 minutes,Bright v-shape light coming from behind a quick-moving craft,10/8/22,
97,9/24/22 19:40,Kendall Park,NJ,USA,Cone,33 seconds,southern sky lit up - cone of light observed for 33 seconds,10/8/22,
98,9/24/22 19:40,Leesburg,VA,USA,Egg,5 minutes,Light coming from none moving object in the sky and then suddenly turned off after on for several minutes.,10/8/22,Yes
99,9/24/22 19:40,Norwood no,MA,USA,Light,10 minutes,"Extremely bright single light about a thousand feet in air at a complete standstill, then it just disappeared .",10/8/22,
100,9/24/22 19:40,Neptune City,NJ,USA,Unknown,5 minutes,Bright light with a hazy glow travels north until hazy trail suddenly dispersed,10/8/22,
101,9/24/22 19:40,HUMMELSTOWN,PA,USA,Circle,60 - 90 SECONDS,WHTIE OBJECT MOVING ACROSS SKY LEAVING V-SHAPED TRAIL,10/8/22,Yes
102,9/24/22 19:40,Cheshire,CT,USA,Light,Less then 2mins,Bright light in sky.,10/8/22,
103,9/24/22 19:40,Ocean city,NJ,USA,Light,10 minutes,Bright light moving forward with light beam shining behind it.,10/8/22,
104,9/24/22 19:40,Russel,MA,USA,Unknown,1 minute,Craft seen emitting light in broad tail traveling silently in opposite direction of light,10/8/22,Yes
105,9/24/22 19:40,Mechanicsville,VA,USA,Light,Less than a minute,While in the yard I saw this bright cylinder type white light move from right to left moving slowly before fading over our pond,10/8/22,
106,9/24/22 19:40,Truro,MA,USA,Oval,3 minutes,Just learned it was likely SpaceX,10/8/22,Yes
107,9/24/22 19:40,Bensalem,PA,USA,Circle,10 seconds once noticed,"Moving bright dot, solid steam of light trail then stopped",10/8/22,Yes
108,9/24/22 19:39,Palmyra,PA,USA,Light,32 seconds,Craft flying up behind then out front of Space X Rocket launched from Florida,12/22/22,
109,9/24/22 19:39,Dillsburg,PA,USA,Sphere,5 minutes,Smoothly flew across the sky then disappeared.,10/8/22,Yes
110,9/24/22 19:39,Mercer,ME,USA,Unknown,1 minute,"Unidentified aircraft, silent, flying upward with chem trail",10/8/22,
111,9/24/22 19:39,Midlothian,VA,USA,Unknown,3-5 minutes,Incredibly bright lights pointing backwards of craft direction,10/8/22,Yes
112,9/24/22 19:39,Charlotte Hall,MD,USA,Cylinder,1 minute,Silent bright white cylinder with 3 contrails - 1 center 2 @ 45 degrees for 1 min - turned fluorescent green - then vanished w/no trace,10/8/22,Yes
113,9/24/22 19:39,Mechanicsville,VA,USA,Sphere,2-3 mins,An extremely bright sphere shaped object with a strong propulsion lasting around 3 mins.,10/8/22,
114,9/24/22 19:39,Lansdale,PA,USA,Light,~5 mi,Looked like a large comet with bright light and tail bit moving slow from south to north. no collision lights that could be seen,10/8/22,Yes
115,9/24/22 19:38,Tuxedo Park,NY,USA,Light,5 minutes,Bright light/white object moving through the sky with large illumination of light traveling behind it then disappeared.,10/8/22,Yes
116,9/24/22 19:38,Mullica hill,NJ,USA,Light,5 minutes,Light object streaking across the sky then disappearing at the end,10/8/22,
117,9/24/22 19:38,Columbia,MD,USA,Light,3mins,Asteroid/meteor/missile in the sky with BWI airline traffic.,10/8/22,Yes
118,9/24/22 19:36,Friendship,MD,USA,Light,2-3 mins,"Bright semicircle of light with three light beams off back as it headed SW to NE general direction, very high in air….~45 degrees.",10/8/22,
119,9/24/22 19:35,Lakeland,FL,USA,Fireball,I'm not sure,It was one bright ball that broke into smaller balls,10/8/22,Yes
120,9/24/22 19:35,Springfield,VA,USA,Other,About 5 minutes,"Moving north I guess, took photo, looked down, but when I looked back it was gone",10/8/22,Yes
121,9/24/22 19:32,St augustine,FL,USA,Egg,10 seconds,Spacex rockets plus 3 lights following,10/8/22,Yes
122,9/24/22 19:30,Palmerton,PA,USA,Circle,2 mins,Very bright light floated around for a few minutes than disappeared,10/8/22,
123,9/24/22 19:30,Palmdale,CA,USA,Cylinder,TEN SECONDS PLUS,I saw it coming out of the SSW horizon head slightly up towards NNE,10/8/22,
124,9/24/22 19:30,Allentown,PA,USA,Light,1:30,Seen a diamond white fire ball crossing across sky like a meteor almost speeding gracefully then disappeared out of blue faster,10/8/22,Yes
125,9/24/22 19:30,Woodbridge ...sayreville,NJ,USA,Formation,3 minns,Large arrowhead plume seen over major central NJ bridges /river,10/8/22,
126,9/24/22 19:30,Vick,null,,Cigar,5 minutes,Large translucent white cigar shape moving above tree line.,10/8/22,Yes
127,9/24/22 19:00,Edgartown,MA,USA,Circle,5 mins,Bright light moving slowly across the sky as if exiting the atmosphere at a 75° angle,10/8/22,
128,9/24/22 19:00,Schuylkill Haven,PA,USA,Star,15min,Ball of intense light levatates up toward sky. couldnt have been anything like a plane,10/8/22,Yes
129,9/24/22 18:30,Las Vegas,NV,,Delta,,Above the mountain,10/8/22,Yes
130,9/24/22 18:30,Las Vegas,NV,USA,Disk,5-6 seconds,"Saw a disk shape under the peak of a mountain, and then it was gone",10/8/22,
131,9/24/22 17:28,San Diego,CA,USA,Cylinder,3 minutes,"Lone orb hovering over baseball field, Second UAP caught",12/22/22,Yes
132,9/24/22 16:05,Colorado Springs,CO,USA,Cylinder,30-50 seconds,"We saw a plane like object flying too low, then it stopped above a neighborhood and hovered; then vanished",10/8/22,
133,9/24/22 15:30,Clearwater,FL,USA,Cone,not sure,I didn't see it until I looked at pictures ... I saw rainbow and strange opening in clouds so took pictures,12/22/22,Yes
134,9/24/22 15:30,Houston,TX,USA,Cigar,1 minute,"Saw a very large white, cigar shaped UFO in NW Harris county in Texas. It was 3:30 pm, broad daylight.",12/22/22,
135,9/24/22 11:16,Warren,OH,USA,Egg,12 minutes,"A bean shaped flying object roaming in one straight line then moving erratically, it followed a known aircraft",10/8/22,Yes
136,9/24/22 07:30,Chula Vista,CA,USA,Changing,About 15 seconds.,Very bright light or orb that slowly turned off and then disappeared.,10/8/22,
137,9/24/22 04:53,Fonda,NY,USA,Other,Observed ten minutes,"Blinking orbs seen hovering, exploring above and dipping below treeline. Blinks of color changing from white to orange.",10/8/22,
138,9/24/22 03:20,Cheyenne,WY,USA,Light,10+ minutes,"At approximately 0327 MDT the pilot of a Delta B767 flying at 37,000ft reported seeing 3-4 white lights circling above his aircraft.",10/8/22,
139,9/24/22 02:21,McMurray,PA,USA,Disk,unsure,There were at least 2 UFOs hovering close to the ground over the field behind our house.,10/8/22,
140,9/24/22 02:00,North Bellmore,NY,USA,Circle,1 minute,Light was moving left to right and up and down,10/8/22,
141,9/23/22 23:59,Happy valley,OR,USA,Sphere,5 hours,Multiple light changing orbs in the eastern sky that stay in the same position for more than 5 hours observation.,10/8/22,Yes
142,9/23/22 23:45,Peoa,UT,USA,Circle,"20 minutes, still occurin","Multiple ufo in a line, possible a larger ship also",10/8/22,Yes
143,9/23/22 22:59,Huntington Beach,CA,USA,Circle,2 min,"2 solid bright unblinking lights colliding, top light disappears, then both disappear",10/8/22,
144,9/23/22 22:00,Sumter,SC,USA,Circle,20 seconds,2 small uap’s hovering over a forest gradually drifting,10/8/22,
145,9/23/22 21:54,San Antonio,TX,USA,Disk,Seconds,Taking pics of the hotel and this was by it,10/8/22,Yes
146,9/23/22 21:45,Placitas,NM,USA,Oval,,While observing the lights from south to north I could see the star’s in the back ground disappear no noise but I could not see the cra,10/8/22,Yes
147,9/23/22 21:20,Moraine,OH,USA,Disk,1 minute,"A bright object appeared in the sky , something dropped from it and started falling towards earth . The object then disappeared while.",10/8/22,
148,9/23/22 20:30,Wentzville,MO,USA,Sphere,1-2 minutes,"Saucer with blue and purple lights, acceleratesd rapidly over the sky to multiple areas",10/8/22,
149,9/23/22 20:20,East Boston,MA,USA,Unknown,5 mins,Two lights traveling in perfect sycronicty then one disappeared... As so as a plane flying about same altitude.(real plane much faster),10/8/22,
150,9/23/22 17:00,Casa Grande,AZ,USA,Oval,Five minutes,I have pictures,10/8/22,Yes
151,9/23/22 16:30,San Francisco,CA,USA,Light,Still ongoing,"Small bright light with fine lines extending to all sides, hovering and slowly moving",10/8/22,Yes
152,9/23/22 16:10,Kernersville,NC,USA,Cylinder,approx 2 minutes,We witnessed a large craft hovering in the distance.. pitched forward and stationary until it vanished,10/8/22,
153,9/23/22 12:10,Bridgewater,VA,USA,Sphere,4-7 seconds,Translucent bubble small in size moving fast across the sky.,10/8/22,
154,9/23/22 08:30,Toms River,,,Disk,,2 ufo morning Friday,10/8/22,
155,9/23/22 05:38,Lewiston,ID,USA,Circle,Spanning across weeks,I saw one circular object that seemed to reflect light around the same time every morning for a few weeks.,12/22/22,Yes
156,9/23/22 04:44,Milan,MI,USA,Unknown,27 seconds,I have a video,10/8/22,
157,9/22/22 22:08,sweetwater,TN,USA,Triangle,5-8 min,triangle shape no flashing lights red triangle grid on underside,10/8/22,
158,9/22/22 21:46,Poway,CA,USA,Light,10 mins,Fast pace with complete immediate stops,10/8/22,
159,9/22/22 21:15,Knoxville,TN,USA,Light,5 minutes,A single flashing red light moving frenetically in a random geometric pattern.,10/8/22,
160,9/22/22 21:15,Gulf Breeze,FL,USA,Triangle,1 minute,Orange shape,10/8/22,
161,9/22/22 21:10,El Mirage,AZ,USA,Other,,I was laying in my bed at night and saw it in the sky,10/8/22,
162,9/22/22 20:44,Hinckley,MN,USA,Light,10 mins,Orange red lights,10/8/22,
163,9/22/22 20:35,Miles,TX,USA,Teardrop,2 seconds,Miles highschool track Field Heading North at 100° from horizon,10/8/22,
164,9/22/22 20:29,Stoney Fork,PA,USA,Rectangle,Not sure,This was caught on a trail camera,10/8/22,Yes
165,9/22/22 19:53,Sattley,CA,USA,Rectangle,Don't know,I have never seen a bright light or star where I saw this. It looked like it was not moving. When I took picture with phone it looks li,10/8/22,
166,9/22/22 19:05,Green Cove Springs,FL,USA,Cigar,30 seconds,Looking forward out of our windshield we saw a bright reflection of the what we thought was a plane but apparently it was clearly not.,10/8/22,
167,9/22/22 14:45,Pepin,WI,USA,Disk,A few seconds,Saw disc going above the bridge following the river north towards Durand.,12/22/22,
168,9/22/22 14:16,Tyrone,PA,USA,Circle,Pennsylvania,It was flying around the housing development I live in,10/8/22,
169,9/22/22 13:45,Monmouth,OR,USA,Sphere,5 minutes,Silver sphere spotted heading towards Corvallis oregon on 99 south,10/8/22,
170,9/22/22 09:11,Dallas,TX,USA,Delta,4 seconds,Dark Triangular UFO,10/8/22,Yes
171,9/22/22 06:40,San Bernardino,CA,USA,Oval,Lasted 20secs,Heading to work and it just a appears in the sky comes close and just does a “ J “ turn and hyperdrives out too space,10/8/22,
172,9/22/22 03:54,Chino Hills,CA,USA,Sphere,About one second,Ring camera in garage captured orb exiting car approaches camera then launches towards sky.,10/8/22,
173,9/22/22 03:00,Shaftsbury,VT,USA,Unknown,at least 10 minutes,large aircraft blinking red and green lights alternately,10/8/22,
174,9/22/22 01:30,Edmonton,AB,Canada,Fireball,Watched it for about a ho,It was a orange light when I got my camera and started recording . It got bigger and bigger meanwhile there were two little ones as wel,12/22/22,
175,9/21/22 23:28,Robertsdale,AL,USA,Light,3 to 5 minutes,Watched what appeared as a star move across the sky multiple directions,10/8/22,
176,9/21/22 22:45,Birmingham,AL,USA,Unknown,7 min,"Two very large, very bright round lights, flash on/off",10/8/22,
177,9/21/22 22:19,Marathon,FL,USA,Triangle,9-12 seconds,Large Dark triangle shaped craft without lights 60-80ft wingspan and was silent as a whisper,10/8/22,
178,9/21/22 22:09,Buffalo,NY,USA,Star,5min,star-like ball of light travelling in a b-line in a NE direction from Lake Erie direction against the wind,10/8/22,
179,9/21/22 22:00,Fayetteville,TN,USA,Circle,Approximately 3 min,"I was coming home , from about 200 yards away I saw what I thought was a Chinese lantern fl stationary roughly 30 to 50 feet above the.",10/8/22,
180,9/21/22 21:50,Waterbury,CT,USA,Light,No more than 10 minutes,"Flashing red/white lights - whirring sound when lights were 'on'/visible - no sound when lights were ""off""/not visible",10/8/22,
181,9/21/22 21:33,Brevard,NC,USA,Changing,Still continuing…,"Moves in erratic, zig zag and extremely fast motions, appearing and reappearing at unnatural distances.",10/8/22,
182,9/21/22 21:21,PORT WASHINGTON,NY,USA,Circle,2 minutes,Swirling hovering sound and a round object circling fast,10/8/22,Yes
183,9/21/22 20:52,Venice,FL,USA,Unknown,20 seconds,Observed unidentified flying object(s),10/8/22,
184,9/21/22 20:50,Naples,NY,USA,Fireball,12 minutes,Saw 5 objects the most I have ever seen in 1 night,10/8/22,
185,9/21/22 20:23,Las Vegas,NV,USA,Other,Approx. 30 second,Looking in sky to spot satellites,10/8/22,
186,9/21/22 19:42,Lapeer,MI,USA,Rectangle,A few seconds,Picture captured of something in sky,10/8/22,
187,9/21/22 19:31,San Marcos,CA,USA,Formation,4 minutes,"Two red lights in formation, roughly 400 feet apart, moving south close to horizon",10/8/22,
188,9/21/22 18:20,Lancaster,,USA,Formation,About 10 15 minutes,On or the night of September the 21st 2022 I was outside with my nabor and a row of lights aparoch in a 45% pattern,12/22/22,
189,9/21/22 14:35,Sacramento,CA,USA,Formation,15 minutes,Looked up and in distance at very high altitude we saw a group of 4 objects surrounding 1 object and 10 others in irregular line nearby,10/8/22,
190,9/21/22 12:30,Norristown,PA,USA,Light,A few minutes,Multiple flashing lights not in a line like starlink,10/8/22,
191,9/21/22 10:24,,,USA,Other,,"The Entity, that stood on the Tower.",10/8/22,
192,9/21/22 10:20,Osceola,IA,USA,Unknown,About a hour.,The UFOs flew over my apartment and picked up a car and dropped it.,10/8/22,
193,9/21/22 09:56,,,USA,Other,,"The old, woman.",10/8/22,
194,9/21/22 09:42,Manila,,Philippines,Sphere,20 mins,White spheres,10/8/22,Yes
195,9/21/22 05:10,The Woodlands/Spring,TX,USA,Chevron,10-15 seconds,Saw 3 lights in triangle shape move in “L” shape. Moved way too fast to be any airplane.,10/8/22,
196,9/21/22 03:05,Beverly Hills,CA,USA,Delta,2 to 5 minutes,Observed UFO flying West to East at a high rate of speed.,10/8/22,
197,9/20/22 23:06,Lincoln,NE,USA,Changing,From 11pm to 5am,"Watched 20 or more bright star like objects shapeshift, zig zag while looked at was night fishing. Saw them all night and many since",12/22/22,Yes
198,9/20/22 22:48,Rural/Not Applicable,WV,USA,Changing,1 minute 34 seconds,Smoking a cigarette and walking the dog in the yard late in the evening when I looked up and saw the object. Shot a video on an iPhone.,10/8/22,
